弹幕出现时间,弹幕样式,字号,字体颜色,时间戳,弹幕池,发送者id,弹幕内容
1077.20300,1,25,16777215,1625900053,0,c3e6b5fd,有人
1228.43700,1,25,16777215,1625886189,0,4e29dead,哈哈哈哈哈哈哈
684.05900,1,25,16777215,1625643812,0,91c9341f,保佑我高数不挂科
1320.50500,1,25,16777215,1625451187,0,ae68a2f1,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1228.93000,1,25,16777215,1625451121,0,ae68a2f1,哈哈哈哈哈哈哈哈哈哈哈
955.04000,1,25,16777215,1625407597,0,39f12074,买大还是买小
1322.81600,1,25,16777215,1624257643,0,f09f8c15,笑死了哈哈哈哈哈哈哈哈
1267.22900,1,25,16777215,1623110795,0,1377f927,这里这里
1088.94600,1,25,16777215,1623024904,0,6175865,有
502.92800,1,25,16777215,1622874547,0,f3de2484,前面的那个麦克
439.18900,1,25,16777215,1622874426,0,f3de2484,还有三周考试冲冲冲不挂科
330.46800,1,25,16777215,1622015448,0,c2d3eb75,无中生友
1091.26000,1,25,16777215,1621825173,0,b1086c2,无尘粉笔
447.69000,1,25,16777215,1621169116,0,571f257e,哈哈哈只要不讲课我就精神
909.92300,1,25,16777215,1620992167,0,4de19f4e,刁钻
1231.80600,1,25,16777215,1620961222,0,dc391036,？？？
976.61500,1,25,16777215,1620094124,0,c312d50,有关系吗
32.12600,1,25,16777215,1619515078,0,bd9a8520,老师你头发咋变多的，求方法
1274.03300,1,25,16777215,1618390970,0,653308fa,老师，看过利路修么
1266.87300,1,25,16777215,1618378721,0,aba1b668,哈哈哈哈哈哈哈哈哈
414.91700,1,25,16777215,1618359146,0,7bfc9b90,呼叫指挥部！
705.48800,1,25,16777215,1618184824,0,a1659416,张世哲听懂了嘛
1078.38000,1,25,16777215,1617011468,0,d2437f39,有人
8.70000,1,25,16777215,1616931410,0,65d70a0e,大一到大二，微积分线代到概率论，太喜欢宋浩老师了
1125.05500,1,25,16777215,1616843985,0,9e3ef1b0,这样擦黑板不会吸灰
561.45900,1,25,11890,1615992547,0,3e82d2a7,不是粉笔好，是黑板好
936.02300,1,25,16777215,1615476970,0,d9ca2181,就是要看相对于什么对象的  才能定义是不是基本事件
943.81800,1,25,16777215,1615036858,0,75008ff6,哈哈
1239.00400,1,25,16777215,1614954699,0,7687cfa3,肯定是和冰冰看的
363.00000,1,25,16777215,1614860171,0,f231b989,啊，另外七个小朋友你好啊
1219.14900,1,25,16777215,1614828417,0,24f778d8,爱情公寓里有
1095.79100,1,25,16777215,1614828355,0,24f778d8,黑板擦
916.27700,1,25,16777215,1614828265,0,24f778d8,啊这
170.33800,1,25,16777215,1614827842,0,24f778d8,此地无银三百两
119.79800,1,25,16777215,1614827791,0,24f778d8,师娘还有30秒到达战场
170.60100,1,25,16777215,1614688144,0,f8cdd621,这就男人秘诀
835.02600,1,25,16777215,1614583549,0,e5dae40a,三明学院的学生快来学习
149.35100,1,25,16777215,1614574914,0,935720fd,老师的口头禅 对不对  233333
211.09900,1,25,16777215,1614571952,0,ff614228,币燃现象
1238.51300,1,25,16777215,1613873655,0,6e3f01e8,哈哈
920.27500,1,25,16777215,1613873231,0,6e3f01e8,理解了
426.54800,1,25,16777215,1613865322,0,6e3f01e8,哈哈
962.98300,1,25,16777215,1613543568,0,c072f338,顺序是先微积分然后线性代数最后概率论吗
60.67100,1,25,16777215,1613362921,0,d5885f94,好家伙必站
375.29100,1,25,16777215,1613305116,0,2e64e6f4,不，假如母亲是黑白混血，但隐性遗传是白皮肤，孩子有一定几率是黑人
432.83900,1,25,16777215,1612499708,0,3ba30dca,haha
611.86600,1,25,16777215,1611875765,0,a2b1f605,高数哈哈哈
940.72300,1,25,16777215,1611747710,0,594af87c,留下足迹
13.05700,1,25,16777215,1611648330,0,820bfd45,非零子式的最高阶数
1355.77100,1,25,16777215,1611485864,0,ff902794,小浩浩：俺也想拥有大长腿
1236.77700,1,25,16777215,1611485756,0,ff902794,不是为了上课，只是为了小浩浩的段子笑话(◦˙▽˙◦)
1227.67400,1,25,16777215,1611053754,0,1312a66,哈哈哈哈哈哈
1325.26700,1,25,16777215,1610960212,0,f15a5e52,好有道理
1291.81700,1,25,16777215,1610960179,0,f15a5e52,这么随便，不赶进度吗？
868.12400,1,25,16777215,1610701702,0,5b38f518,地心引力?
1402.44600,1,25,16777215,1610346097,0,2e44d0d5,宋浩和他的爱人
1203.22000,1,25,16777215,1610345896,0,2e44d0d5,举个硬币的列子吧bigmouse
1159.93700,1,25,16777215,1610345852,0,2e44d0d5,必然事件，不可能事件
687.99400,1,25,16777215,1610345665,0,2e44d0d5,事件每种结果
654.90800,1,25,16777215,1610345632,0,2e44d0d5,无法预测实验结果
611.76300,1,25,16777215,1610345589,0,2e44d0d5,整个地球只有个人
561.35400,1,25,16777215,1610345538,0,2e44d0d5,在相同情况下可以重复
507.15900,1,25,16777215,1610345484,0,2e44d0d5,好的同学们好
478.46900,1,25,16777215,1610345455,0,2e44d0d5,抖音记录美好生活
440.77900,1,25,16777215,1610345417,0,2e44d0d5,家里蹲大学
422.01000,1,25,16777215,1610345398,0,2e44d0d5,这疫情不会让我们在家上完大学吧
303.47200,1,25,16777215,1610345288,0,2e44d0d5,另外的七个小朋友你好
222.13000,1,25,16777215,1610345207,0,2e44d0d5,大家好我叫靳海是河南师范大学的一名学生
26.05500,1,25,16777215,1609751206,0,75e2025b,后天考试，今天奋斗
1298.85300,1,25,16777215,1609675992,0,2fe33a79,hhh
1314.04300,1,25,16777215,1608862855,0,6fdc24aa,爱奇艺，yyds
434.43300,1,25,16755202,1608039565,0,246c1a25,直接就我bib‘ii？？？
197.67000,1,25,16777215,1608039366,0,246c1a25,；不早说，显卡烧起来
921.83500,5,25,15138834,1607961726,0,3d3700c0,留下足迹
902.16900,1,25,16777215,1607702015,0,1a6f54bf,这桌子绝对站不稳
398.50000,1,25,16777215,1607429574,0,235b8fad,数理统计我来了
1336.37000,1,25,16777215,1607421588,0,f630d18e,厉害了哈哈哈哈哈哈
1245.99000,1,25,16777215,1607421516,0,f630d18e,哈哈哈哈哈
1233.37700,1,25,16777215,1607421506,0,f630d18e,我也看过
1220.39800,1,25,16777215,1607421495,0,f630d18e,看过
1160.46400,1,25,16777215,1607421448,0,f630d18e,欧米噶
1209.90900,1,25,16777215,1607080473,0,baf92ac4,看过！！！
1271.05600,1,25,16777215,1606954524,0,6d3894c,在这
1233.31400,1,25,16777215,1606538374,0,aaa8464c,哈哈哈哈
120.02400,1,25,16777215,1605618338,0,e364cdb7,从线性代数来的 线代期末97 谢谢宋老师!!!!!!
1132.73400,1,25,16777215,1605333742,0,41dcac25,来上课啦
1107.44100,1,25,16777215,1605237478,0,f685b62c,老师我悟了
3.68600,1,25,16777215,1603436677,0,4cfe6703,byh你看到我了吗，我来这里学习了，因为你，因为爱情
404.14800,1,25,16777215,1603174129,0,a277bd83,可以
1093.66500,1,25,16777215,1602604364,0,33571987,提前复习ing。。。
1083.54000,1,25,16777215,1602599602,0,49bb9d64,有
1401.66900,1,25,16777215,1602392591,0,d7178780,老师不是来上课的，是来招人聊八卦的，哈哈
1303.39700,1,25,16777215,1602070432,0,78d367ed,夫妻的世界，请回答1998
1229.20800,1,25,16777215,1601893216,0,97b5ac10,23:18
213.39000,1,25,16777215,1601712383,0,2fb23e0e,宋老师，我想看数理统计的呜呜呜
