弹幕出现时间,弹幕样式,字号,字体颜色,时间戳,弹幕池,发送者id,弹幕内容
1.17200,1,25,16777215,1661666364,0,b4456830,我去这个震动！！！！！！
133.95300,1,25,16777215,1661654244,0,9799360,不是你干嘛啊！
27.37900,1,25,16777215,1661653610,0,cbf32d4c,king
37.98200,1,25,16777215,1661650187,0,312e146a,你干嘛
5.60600,1,25,16777215,1661650127,0,312e146a,小黑子食不食有饼
105.67000,1,25,16777215,1661645725,0,8ee8bfc9,你干嘛啊～～哈哈～～哎哟
118.67600,1,25,16777215,1661624780,0,7fcbfc5b,弹幕太疯狂了
19.36300,1,25,16777215,1661620110,0,3d076ffd,0000
19.72000,1,18,15138834,1661615349,0,9c68bffa,出现了！高级黑
9.06300,1,25,16777215,1661608355,0,29aef837,食不食有饼
32.93500,5,25,16707842,1661607973,0,231ce7fd,身为小黑子的，我沉默了
40.57900,1,25,16777215,1661605760,0,b0806672,鸡
44.35900,5,25,15138834,1661604054,0,3a315447,双厨狂喜
2.97900,1,25,16777215,1661603997,0,3a315447,双厨狂喜
47.59200,1,25,16777215,1661603112,0,353b2023,铁咩～
22.20200,1,25,16777215,1661599884,0,a1c5cbd1,这弹幕   ?
132.28900,1,25,16777215,1661598755,0,2be8ada9,已经忘掉原曲了
81.92200,1,25,16777215,1661598703,0,2be8ada9,已经忘掉原曲了
23.99700,1,25,16777215,1661597419,0,71beb312,这一次是乌鸡
25.26000,1,25,16777215,1661596990,0,133235e8,你干嘛
12.52000,1,25,16777215,1661596971,0,133235e8,oh baby
59.17900,1,25,16777215,1661593245,0,2e54e65e,啊啊啊啊啊
67.47100,1,25,16777215,1661588396,0,bea5a6a4,好听好听好听
124.41500,1,25,16777215,1661587588,0,ba1e0071,好看
25.87400,1,25,16707842,1661586072,0,28024608,时不时油饼
49.74500,1,25,16777215,1661583894,0,5537a86b,kksk
20.70900,1,25,16777215,1661579698,0,4c2f0c50,小黑子露出鸡脚了吧
25.10700,1,25,16777215,1661578732,0,499fc3e2,弹幕食不食油饼
29.11900,1,25,16777215,1661577570,0,b6f24333,你干嘛哎哟
38.46900,1,25,16777215,1661576116,0,312e146a,你干嘛
12.09700,1,25,16777215,1661575997,0,312e146a,小黑子树枝点
42.62500,1,25,16777215,1661575879,0,312e146a,你干嘛·哎哟
120.41400,1,25,16777215,1661573868,0,370da47f,这不吊打什么饭圈产出
110.75300,1,25,16777215,1661573817,0,370da47f,虚假的ikun只会ky招黑，真正的ikun都在搞路人都爱的产出。
85.73600,1,25,16777215,1661573792,0,370da47f,虚假的ikun只会ky招黑，真正的ikun都在搞路人都爱的产出
78.47800,1,25,16777215,1661573785,0,370da47f,比原曲也就强个三四千倍吧
21.63100,1,25,16777215,1661573728,0,370da47f,太好听了……
82.37200,1,25,16777215,1661573439,0,5e633f6f,好帅呀
1.95900,1,25,16777215,1661571373,0,feea11dd,每周必看
73.33900,1,25,16707842,1661569274,0,fa92d6cb,真不错
52.43500,1,25,16777215,1661567427,0,e7ef45b3,怪好听的
41.87000,1,25,16777215,1661567417,0,e7ef45b3,你干嘛~
71.52100,1,25,15138834,1661563009,0,4fc7df6c,e
117.95900,1,25,16777215,1661558812,0,2dea86b3,熬夜看的表示，我眼睛瞎了
0.25400,1,25,0,1661518216,0,a7ddcb80,看不到我
77.01500,5,25,16777215,1661511016,0,a1933203,《易燃易爆物品》
9.21900,1,25,16777215,1661510914,0,4fb9ca47,道歉会不会
21.09500,1,25,16777215,1661508030,0,8f59456b,每周必备
68.21400,5,25,16646914,1661504050,0,c07e703b,up是癌kun吧（确信）
106.89700,1,25,16777215,1661502069,0,9966ef53,你干嘛~哎呦
6.30400,1,25,16777215,1661501971,0,5e7ce57c,每周必看
77.01700,1,25,16777215,1661501339,0,2126dccd,小黑子
20.67400,1,25,10546688,1661495943,0,6180ea30,ado：苏珊 不然我抱紧了
134.27500,1,25,16776960,1661494601,0,9155232a,格外漫长的两分钟
26.67900,1,25,16777215,1661492815,0,a400c538,篮球王子
