弹幕出现时间,弹幕样式,字号,字体颜色,时间戳,弹幕池,发送者id,弹幕内容
14.92900,1,25,16777215,1661880398,0,e9bc81b2,黄
40.38200,1,25,16777215,1661879767,0,32ecc4db,宝藏？
82.48700,1,25,16777215,1661878758,0,16ea07aa,怎么全是黄色
99.80300,1,25,16777215,1661876787,0,340b98b0,支持！！！
127.01600,1,25,16777215,1661875109,0,4f35142f,拒绝网暴
82.66500,1,25,15138834,1661875104,0,7d2a338a,你
77.57900,1,25,15138834,1661874468,0,4ed82899,。
94.73800,1,25,15138834,1661874371,0,e08b25be,好棒
7.39900,1,25,15138834,1661874174,0,55ca0c08,拒绝网络暴力
70.15100,1,25,16777215,1661874171,0,fbb74c89,黄？
3.39900,1,25,15138834,1661874165,0,55ca0c08,？
67.63100,1,25,16777215,1661874153,0,fbb74c89,我是黄色吧
44.81900,1,25,15138834,1661873962,0,55ca0c08,死去的人不止一个
43.49900,1,25,16777215,1661873931,0,55ca0c08,受伤的人不止一个
212.58100,1,25,16707842,1661873741,0,77140f8f,拒绝暴力（传下去！！！）
79.91000,1,25,16777215,1661873423,0,76064a22,hi
61.79700,1,25,16777215,1661873335,0,d45f4997,1
79.64800,1,25,16777215,1661873194,0,8a8bc466,wow
88.29000,1,25,16777215,1661872999,0,ccf94653,牛
239.69000,1,25,16777215,1661872919,0,f2ed8bc6,我在想是人心变了还是网络的用途偏离了
84.61900,1,25,16777215,1661872908,0,96a60c7e,嗷
232.86800,1,25,16777215,1661872870,0,f2ed8bc6,应该严惩网暴者
100.42500,1,25,16777215,1661872358,0,56b1e046,弹幕干什么
80.79300,1,25,16777215,1661872350,0,6d9cbf72,我是白的
