弹幕出现时间,弹幕样式,字号,字体颜色,时间戳,弹幕池,发送者id,弹幕内容
13.30900,1,25,16777215,1661840936,0,96cddd2c,每周必看
25.97600,1,25,16777215,1661837512,0,e1b447fd,你干嘛
18.61500,1,25,16777215,1661837504,0,e1b447fd,你干嘛
26.51000,5,25,16777215,1661835960,0,b436e390,猫尾草？
76.30800,1,25,16777215,1661835933,0,8998bf3,kksk
5.27900,1,25,16777215,1661835442,0,a3b19cec,每周必看
1.45900,1,25,16777215,1661835424,0,a3b19cec,每周必看
26.87000,1,25,16777215,1661834688,0,7cd601f2,1145.1万播放量（悲）
18.78600,1,25,16777215,1661832423,0,d449425c,我都听哭了
32.06600,1,25,16777215,1661828650,0,6348a17a,wc
25.49200,1,25,16777215,1661828157,0,44284928,每周必看
8.08400,1,25,16777215,1661828125,0,44284928,这个二次元好帅呀。
24.73900,1,25,15138834,1661827153,0,3b98dd1a,［］
106.30000,1,25,16777215,1661827020,0,6096c53,鸡你真美
53.50000,1,25,16777215,1661826927,0,6096c53,巅峰产生虚假的看客，黄昏见证虔诚的看客
43.45900,1,25,16777215,1661826907,0,6096c53,不管我怎么去烹饪
12.12000,1,25,16777215,1661826869,0,6096c53,真黑幕
23.62700,5,25,41194,1661823509,0,715de77a,指尖转动的篮球，是我此生不变的信仰
5.81000,5,25,38979,1661815506,0,bf20db44,巅峰诞生虚伪的拥趸，黄昏见证忠实的信徒。
0.00000,5,25,15138834,1661814665,0,bf20db44,巅峰见证虚伪的拥趸，黄昏见证忠实的信徒。
13.85500,1,25,16777215,1661792251,0,7af506d7,关注永雏塔菲喵
38.33800,1,25,16777215,1661784615,0,5876d600,啊
14.39800,1,25,16777215,1661784088,0,600c7851,每周必看
35.06400,1,25,16777215,1661780986,0,de271cc2,每周必看
87.64200,1,25,16776960,1661780831,0,6c504bcf,黄昏见证虔诚的信徒，坤坤不倒，陪你到老
85.37900,1,25,16707842,1661780612,0,8405a96b,鸡哥！！！！！
31.25900,1,25,16777215,1661778751,0,47c35f5,黑子食不食油饼
36.14300,1,25,16777215,1661778705,0,d0bada76,每日3刷
12.93100,1,25,16777215,1661778319,0,2f89f1e5,[每周必看]
10.93300,1,25,16777215,1661777497,0,d5fdd9af,［每周必看］
20.03900,1,25,16777215,1661775412,0,3e263a93,每周必看
9.61200,1,25,16776960,1661775000,0,c80d53c7,真ikun和小黑子都沉默了
11.41200,1,25,16777215,1661772494,0,89937008,没人？
15.97100,1,25,16777215,1661770213,0,fcdf2c5c,每周必看
8.02900,1,25,16777215,1661767278,0,d9de4617,每周必看
3.92200,5,25,15138834,1661766373,0,b23f1f60,每天不止一遍
38.55600,1,25,16777215,1661766203,0,ad619dc4,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
37.25900,5,25,16707842,1661766043,0,81ee9fba,管我怎麼去烹飪
0.00000,1,25,16777215,1661761384,0,4f905df5,来了
85.68800,1,25,16776960,1661760544,0,9155232a,现在开始我只准你烹饪我~
36.05400,1,25,16777215,1661760387,0,93f5a623,【每周必看】
0.31500,1,25,16777215,1661760013,0,88b4fb90,鸡哥下蛋yes你
16.21800,1,25,16777215,1661758882,0,de41cb46,每周必看
18.10000,1,25,16776960,1661758625,0,d95d710c,每周必看
16.65900,1,25,16777215,1661757261,0,b5207ed2,黑出感情了
7.78400,1,25,16777215,1661755508,0,aeba9a68,每周必看
1.19400,1,25,16777215,1661753743,0,d450bfd4,每周必看
39.88200,1,25,16777215,1661753734,0,99adce72,每周必看
44.84200,1,25,16777215,1661753721,0,d450bfd4,【每周必看】
2.57600,5,25,15138834,1661752447,0,deee604,什？其实我觉得更像卡伽罗
14.09200,5,25,16707842,1661749907,0,65810a16,每周必看
4.93900,1,25,16777215,1661748638,0,e6331c34,每周必看
3.55300,5,25,16776960,1661746745,0,4bcb49dd,吓死人
106.21700,5,25,15138834,1661746063,0,f7d19d79,巅峰诞生虚伪的簇拥，黄昏见证虔诚的圣徒​
69.50100,1,25,16777215,1661745592,0,89aa5db1,你干嘛~
39.04400,1,25,16777215,1661744690,0,6a34350d,每周必看
81.71300,5,25,16646914,1661744312,0,d4a7a670,巅峰诞生虚伪的拥护，黄昏见证虔诚的信徒！
6.01900,1,25,16777215,1661743788,0,7c182dbf,每周必看
18.97900,1,25,16777215,1661743554,0,f0c9519d,弹幕呢？
10.94200,1,25,16777215,1661741658,0,43dd9c15,［每周必看］
106.68400,1,25,16777215,1661740024,0,6780254e,巅峰诞生虚伪的簇拥，黄昏见证虔诚的信徒
0.12400,1,25,16776960,1661739536,0,4c99b2e5,《只因巴》
17.41900,5,25,16707842,1661739022,0,3c44cfb6,每周必看
8.81100,1,25,16777215,1661738071,0,19270341,树枝六六
3.52700,1,25,16777215,1661734478,0,cf355502,［看］
2.45900,1,25,16777215,1661733788,0,81a3f330,忍不住又停了一遍，上头
22.61200,1,25,15138834,1661732828,0,20a72e72,哎呦～～你干嘛哈哈～～哎呦～～你干嘛哈哈～～哎呦～～你干嘛哈哈～～哎呦～～你干嘛哈哈～～哎呦～～你干嘛哈哈～～哎呦～～你干嘛哈哈～～哎呦～～你干嘛哈哈～～哎呦～～你干嘛哈哈～～哎呦～～你干嘛哈哈～～
22.17400,1,25,41194,1661732803,0,20a72e72,哎呦～～你干嘛哈哈～～哎呦～～你干嘛哈哈～～哎呦～～你干嘛哈哈～～哎呦～～你干嘛哈哈～～哎呦～～你干嘛哈哈～～哎呦～～你干嘛哈哈～～哎呦～～你干嘛哈哈～～哎呦～～你干嘛哈哈～～哎呦～～你干嘛哈哈～～
14.32100,1,25,16776960,1661732709,0,6549c4e0,好家伙居然挺帅？！！！！！
28.18000,1,25,16707842,1661727124,0,9e5df685,[《每周必看》］
45.47900,5,25,15138834,1661708301,0,5c1a81a2,众所周知，这首歌不是一个人唱的
27.57900,1,25,16777215,1661704070,0,214bccf8,每周必看
2.75900,1,25,16777215,1661700753,0,3488428,fozy说给你投个币
105.61800,1,25,16777215,1661700421,0,d2b6241f,kksk！！！
12.58500,1,25,16777215,1661700293,0,a2a542d0,人呢
103.82500,5,25,15138834,1661698836,0,dba4dfb7, 巅峰产生虚伪的拥护，黄昏见证虔诚的信徒 巅峰产生虚伪的拥护，黄昏见证虔诚的信徒巅峰产生虚伪的拥护，黄昏见证虔诚的信徒 巅峰产生虚伪的拥护，黄昏见证虔诚的信徒
98.49100,1,25,16777215,1661698800,0,dba4dfb7,巅峰诞生虚伪的拥护，黄昏见证虔诚的信徒 巅峰诞生虚伪的拥护，黄昏见证虔诚的信徒巅峰诞生虚伪的拥护，黄昏见证虔诚的信徒 巅峰诞生虚伪的拥护，黄昏见证虔诚的信徒
98.02500,1,25,15138834,1661698791,0,dba4dfb7,巅峰诞生虚伪的拥护，黄昏见证虔诚的信徒 巅峰诞生虚伪的拥护，黄昏见证虔诚的信徒巅峰诞生虚伪的拥护，黄昏见证虔诚的信徒 巅峰诞生虚伪的拥护，黄昏见证虔诚的信徒
95.82700,1,25,15772458,1661698775,0,dba4dfb7,巅峰诞生虚伪的拥护，黄昏见证虔诚的信徒 巅峰诞生虚伪的拥护，黄昏见证虔诚的信徒巅峰诞生虚伪的拥护，黄昏见证虔诚的信徒 巅峰诞生虚伪的拥护，黄昏见证虔诚的信徒
80.89100,4,25,11890,1661698744,0,dba4dfb7,巅峰诞生虚伪的拥护，黄昏见证虔诚的信徒 巅峰诞生虚伪的拥护，黄昏见证虔诚的信徒巅峰诞生虚伪的拥护，黄昏见证虔诚的信徒 巅峰诞生虚伪的拥护，黄昏见证虔诚的信徒
100.44500,1,25,16777215,1661698370,0,120edb29,86个人吱一声
86.64100,1,25,16777215,1661698356,0,120edb29,二倍速新世界
8.75900,1,25,16777215,1661698057,0,df276e96,每周必看
32.64100,1,25,16777215,1661692157,0,1363dd8f,103个人出来吧
35.09600,1,25,16777215,1661688785,0,dd6b451f,《每周必看》
